time_delta,purchase_value,source,browser,sex,age,ip_country,class
65006.0,64,1,0,1,32,21,0
0.0,15,0,1,1,39,17,1
99373.0,71,1,0,0,26,8,0
101069.0,26,1,1,1,36,0,0
75995.0,39,0,3,0,40,19,1
96941.0,49,1,1,0,38,0,0
146462.0,71,0,0,0,45,0,0
0.0,21,1,1,0,23,14,1
80382.0,19,0,1,0,39,30,0
39396.0,13,1,0,0,33,0,0
33905.0,61,2,2,0,44,17,0
113607.0,17,2,1,1,31,0,0
37826.0,44,0,0,0,19,4,1
132296.0,60,0,2,0,23,0,0
161045.0,42,2,3,0,32,0,0
166944.0,69,0,1,1,34,0,0
129899.0,40,0,0,0,48,4,0
133677.0,89,1,4,0,50,0,0
80829.0,45,2,0,0,39,1,0
9759.0,33,2,2,0,33,26,0
0.0,9,2,0,1,30,5,1
146155.0,50,1,0,1,24,16,0
158991.0,11,2,2,1,25,19,0
98048.0,38,0,0,1,18,0,0
2268.0,45,0,2,0,27,8,0
100862.0,26,2,3,0,47,0,0
0.0,32,2,3,1,33,50,1
121368.0,25,2,0,0,31,2,0
131894.0,66,1,1,1,35,119,0
0.0,42,0,0,1,30,3,1
62890.0,45,2,0,0,28,0,0
113284.0,14,1,3,1,36,0,0
144381.0,39,1,4,0,29,0,0
28105.0,53,2,0,0,25,0,0
11377.0,70,2,0,0,52,34,0
146044.0,23,1,1,1,33,14,0
46012.0,35,2,0,0,32,12,0
49405.0,21,2,0,1,37,18,0
120359.0,33,1,0,0,48,0,0
39665.0,74,1,1,0,29,77,0
111488.0,30,2,2,1,35,38,0
8837.0,10,2,1,1,24,4,0
71458.0,31,1,3,0,28,5,0
152415.0,23,1,3,0,30,4,0
165525.0,32,2,0,0,37,26,0
115368.0,30,1,2,0,37,25,0
84668.0,52,1,0,1,39,4,0
154536.0,18,0,3,1,27,8,0
69145.0,41,0,3,0,40,0,0
56425.0,39,0,3,0,32,5,0
30537.0,16,2,3,1,39,1,0
82786.0,32,2,0,1,21,5,0
96031.0,71,1,2,0,35,8,0
80335.0,81,2,2,1,37,0,0
22944.0,38,1,3,1,40,0,0
79051.0,18,2,0,0,40,4,0
77554.0,26,2,4,0,39,0,0
130704.0,48,1,3,1,31,17,0
129071.0,53,2,1,0,25,8,0
16570.0,28,1,0,1,23,8,0
60847.0,45,1,0,0,40,18,0
143654.0,30,2,1,0,21,3,0
137494.0,36,0,1,0,30,2,0
146538.0,13,2,2,0,22,0,0
98853.0,27,1,0,0,18,0,0
150579.0,22,1,0,1,31,0,0
168420.0,33,1,0,0,27,0,0
70919.0,11,1,0,0,25,28,0
164923.0,30,1,0,1,21,3,0
15766.0,14,0,0,1,30,7,0
144104.0,48,1,2,1,32,4,0
8451.0,43,1,0,0,37,0,0
8480.0,36,2,1,0,40,3,0
71860.0,13,2,0,1,38,13,0
118860.0,44,2,0,0,28,8,0
171449.0,53,2,3,1,32,4,1
69643.0,69,1,2,0,26,5,0
89423.0,37,1,0,0,36,0,0
89966.0,94,2,0,1,47,8,0
112265.0,25,2,2,0,37,4,0
46946.0,14,1,1,1,47,0,0
79627.0,14,0,1,0,51,2,0
67484.0,13,1,1,1,33,4,0
68995.0,38,2,3,1,18,2,0
111022.0,42,2,0,0,28,0,0
106209.0,41,2,2,0,33,4,0
0.0,52,2,0,1,41,17,1
140259.0,38,0,1,0,32,81,0
68447.0,11,0,3,0,23,0,0
0.0,42,0,0,0,38,0,1
126942.0,57,0,0,1,23,0,0
172246.0,38,1,3,0,32,0,0
637.0,24,0,0,0,37,4,0
39518.0,39,0,2,0,25,7,0
116220.0,36,2,3,1,32,4,0
120906.0,50,2,0,0,23,0,0
75063.0,15,2,3,1,56,0,0
166551.0,37,1,1,1,36,0,0
98310.0,39,1,1,0,25,7,0
63703.0,59,2,1,1,49,0,0
149709.0,18,2,0,1,19,8,0
23490.0,42,0,3,1,21,0,0
100608.0,28,1,3,1,46,0,0
132084.0,11,1,2,1,26,18,0
121439.0,65,2,0,1,21,8,0
52252.0,36,0,2,1,26,1,0
75319.0,22,0,3,1,38,25,0
85200.0,51,0,0,1,49,5,0
69864.0,51,1,0,1,25,0,0
15975.0,35,0,0,0,28,20,0
0.0,12,2,3,0,33,34,1
86040.0,33,2,2,1,19,0,0
111335.0,47,1,1,1,43,0,0
31170.0,17,1,3,0,44,4,0
124486.0,40,2,2,1,35,4,0
16015.0,25,1,1,0,34,4,0
129824.0,37,1,3,0,26,53,0
85456.0,40,1,4,0,27,4,0
131162.0,73,2,2,0,31,0,0
18124.0,37,1,2,0,33,8,0
161460.0,44,0,0,0,29,48,0
46251.0,19,1,1,1,44,0,0
56976.0,34,0,2,0,24,2,0
96914.0,49,2,0,0,28,4,0
65118.0,18,2,3,0,37,17,0
167920.0,50,2,0,0,50,0,0
170361.0,51,0,0,0,22,1,0
108307.0,20,0,1,0,41,2,0
17421.0,72,0,1,0,29,4,0
58078.0,59,1,0,1,36,4,0
49432.0,12,1,0,0,41,0,0
119992.0,24,1,0,1,24,4,0
70078.0,16,2,0,1,44,0,0
100514.0,49,0,2,0,25,0,0
11832.0,38,1,0,1,48,8,0
55444.0,62,0,2,0,42,8,0
31606.0,20,0,1,1,31,0,0
116233.0,92,0,1,1,49,5,1
117311.0,66,1,4,0,37,17,1
132299.0,11,0,0,0,32,34,0
139199.0,28,0,3,0,37,8,0
96520.0,12,1,0,0,27,0,0
86208.0,37,1,4,0,28,17,0
56308.0,22,1,1,0,27,4,0
29798.0,50,2,3,0,35,1,0
9704.0,62,1,0,1,32,0,0
172387.0,32,1,0,1,54,0,0
32273.0,58,0,1,1,31,0,0
163688.0,55,2,1,0,31,0,0
21402.0,26,1,1,1,24,4,0
130452.0,12,2,0,1,33,0,0
27548.0,43,1,1,1,28,0,0
85532.0,41,1,1,1,36,5,0
100604.0,35,1,3,1,52,0,0
64359.0,12,2,2,0,34,4,0
51018.0,48,1,2,1,31,4,0
87154.0,97,1,0,1,24,0,0
70416.0,33,0,2,1,58,0,0
20952.0,88,1,1,1,21,0,0
8937.0,46,0,0,0,34,4,0
160518.0,32,1,3,1,25,13,0
2315.0,101,1,1,0,50,0,0
163231.0,50,2,3,1,22,8,0
121063.0,33,0,0,0,31,0,0
128631.0,48,0,2,1,27,46,0
71019.0,28,2,3,0,30,12,0
15629.0,32,2,3,1,26,0,0
3168.0,26,2,4,0,43,16,0
31744.0,40,2,0,0,27,0,0
6304.0,40,2,1,0,27,4,0
27744.0,18,2,0,0,31,7,0
22256.0,39,1,0,0,31,3,0
120778.0,30,1,0,0,41,0,0
29529.0,55,1,1,1,20,4,0
90710.0,36,1,0,0,45,0,0
9465.0,49,2,2,0,28,0,0
53907.0,31,1,1,0,40,0,0
121045.0,23,0,0,1,35,4,0
72702.0,30,2,0,1,42,0,0
158259.0,28,1,0,1,46,4,0
69123.0,24,0,0,0,26,0,0
97960.0,20,2,2,0,18,0,0
123166.0,17,2,0,1,26,18,0
140246.0,11,2,0,1,31,0,0
53397.0,15,2,0,1,28,17,0
24902.0,12,1,1,0,45,5,0
17680.0,49,2,1,0,37,17,0
117538.0,11,1,0,0,48,0,0
48057.0,27,2,0,0,31,4,0
45316.0,45,2,3,0,33,0,0
8250.0,47,2,2,0,35,0,0
79804.0,14,1,3,1,28,8,0
169170.0,9,2,3,1,29,0,0
126634.0,11,1,2,0,26,14,0
28196.0,31,1,0,0,38,8,0
34939.0,82,0,2,0,28,8,0
66123.0,26,0,0,0,38,0,0
54605.0,92,2,1,0,35,8,0
109745.0,32,2,3,1,29,4,0
137000.0,28,1,3,0,38,0,0
58359.0,54,2,0,0,22,17,0
70415.0,9,1,2,0,45,4,0
32406.0,57,2,1,1,48,0,1
160482.0,31,2,1,1,36,0,0
104434.0,42,0,0,1,38,0,0
0.0,23,1,3,1,42,0,1
97068.0,28,2,0,1,39,17,0
13409.0,55,2,1,0,26,0,0
158892.0,28,0,2,0,33,4,0
0.0,43,0,0,1,44,4,1
110563.0,66,1,4,1,41,0,0
148574.0,46,1,0,1,32,4,0
44047.0,35,2,3,0,43,0,0
50906.0,64,0,0,1,31,0,0
82119.0,13,0,1,0,41,1,0
38194.0,42,1,2,1,36,14,0
159072.0,33,0,1,0,40,20,0
65516.0,30,2,1,0,37,14,0
24181.0,16,1,2,1,51,26,0
157608.0,64,0,3,0,41,8,0
41521.0,24,2,0,1,36,18,0
114982.0,45,1,3,0,38,0,0
38277.0,62,0,4,0,42,0,0
31506.0,18,1,0,1,26,8,0
126550.0,39,1,0,0,39,4,0
0.0,40,1,1,0,38,7,1
153099.0,43,0,0,0,35,50,0
153479.0,22,2,2,0,23,0,0
10546.0,30,2,0,1,31,34,0
153304.0,85,1,0,0,27,4,0
0.0,49,0,0,0,19,4,1
42411.0,40,0,0,0,31,0,0
32563.0,62,2,1,0,37,0,0
47661.0,28,1,0,0,22,5,0
148497.0,54,0,1,1,27,0,0
133692.0,34,2,0,1,39,0,0
131229.0,40,1,3,0,27,0,0
120260.0,49,2,1,1,32,0,0
74970.0,14,2,3,0,19,26,0
74200.0,41,2,0,0,47,0,0
3509.0,34,0,0,1,51,45,0
114941.0,43,2,0,0,37,0,0
10476.0,29,2,0,1,44,0,0
29578.0,69,0,0,1,30,4,0
19322.0,10,2,2,0,34,1,0
35856.0,25,0,1,0,39,20,0
109377.0,24,2,3,0,32,4,0
96108.0,55,0,3,1,33,0,0
30332.0,34,2,0,1,24,4,0
57220.0,24,0,2,0,43,23,0
139455.0,33,0,3,1,40,0,0
0.0,60,2,1,1,21,17,1
88598.0,33,1,3,0,39,4,0
146737.0,56,2,3,1,31,3,0
145054.0,20,0,0,1,37,4,0
155038.0,43,0,0,1,25,0,1
17214.0,12,1,0,0,30,4,0
0.0,37,0,3,0,22,0,1
18629.0,39,1,0,1,27,25,1
0.0,30,1,3,1,37,4,1
57324.0,40,0,4,1,34,0,0
51530.0,45,1,0,1,30,0,0
435.0,40,2,1,1,39,0,0
77318.0,10,1,0,0,19,8,0
29037.0,31,1,0,0,35,4,0
16931.0,30,2,0,0,33,0,0
84873.0,60,2,0,0,25,0,0
72238.0,30,1,4,0,23,0,0
133072.0,48,1,0,0,39,51,0
41636.0,32,2,0,0,37,7,0
136518.0,23,1,1,0,28,0,0
121288.0,49,2,2,1,37,20,0
72707.0,52,1,3,0,44,4,0
21196.0,18,2,3,0,37,27,0
7242.0,76,1,3,0,24,4,0
107338.0,61,1,2,0,18,5,1
117434.0,13,1,1,1,48,0,0
127668.0,27,2,2,0,39,0,0
100732.0,41,0,2,1,23,13,0
154854.0,51,1,2,0,23,4,0
163091.0,15,2,1,1,28,125,0
0.0,30,2,0,1,44,0,1
140281.0,27,2,1,1,23,0,0
152719.0,23,2,0,0,43,0,0
0.0,30,2,0,1,22,0,1
146377.0,11,1,1,0,26,40,0
109814.0,11,2,0,0,20,1,0
104223.0,15,0,1,0,19,4,0
0.0,52,1,0,0,24,0,1
166686.0,20,2,2,1,34,4,0
85106.0,60,2,0,1,26,1,0
75138.0,56,2,2,0,40,4,0
24068.0,52,2,0,1,37,0,0
94397.0,31,1,0,1,21,0,0
15839.0,30,2,2,0,21,4,0
21184.0,17,2,0,0,61,4,0
3066.0,45,2,1,0,30,0,0
45514.0,19,1,3,1,24,0,1
29350.0,25,0,2,0,32,0,0
170575.0,30,0,4,0,34,17,0
134880.0,34,0,0,1,33,14,1
121755.0,31,2,0,0,24,26,0
53046.0,12,2,1,1,38,32,0
23766.0,58,0,0,1,28,65,0
134374.0,50,1,3,0,22,17,0
17870.0,26,0,1,1,21,0,0
83335.0,30,2,1,1,32,17,0
80023.0,17,1,1,0,35,0,0
19782.0,56,2,0,0,25,2,0
158922.0,44,1,0,0,38,12,0
42161.0,26,2,0,1,46,2,0
85408.0,62,0,0,1,32,0,0
62387.0,28,1,3,0,30,0,0
88357.0,16,2,0,0,27,0,0
9504.0,44,1,1,0,23,4,0
69968.0,52,2,0,1,28,0,0
112336.0,9,1,0,0,30,0,0
3504.0,41,0,2,0,31,0,0
80465.0,12,0,3,0,47,14,0
27454.0,63,0,3,1,29,5,0
51810.0,20,1,2,0,25,0,0
22592.0,9,0,0,0,42,4,0
65402.0,87,2,0,1,26,1,1
110077.0,27,1,2,1,33,0,0
40316.0,14,0,0,0,36,0,0
67075.0,41,2,0,1,37,0,0
34903.0,25,0,3,0,38,34,0
170186.0,44,2,2,0,23,0,0
127149.0,73,0,2,0,35,26,0
155703.0,14,0,1,0,20,4,0
147613.0,35,0,1,0,40,51,1
47072.0,11,2,0,1,22,25,0
22734.0,52,1,1,0,46,14,0
103475.0,30,1,2,1,27,4,0
65349.0,9,1,0,0,38,0,0
148602.0,64,2,0,0,41,18,0
117086.0,32,1,3,1,33,4,0
20511.0,50,2,0,0,34,47,0
63465.0,50,2,0,1,29,4,0
108640.0,50,1,0,1,39,8,0
11557.0,46,2,3,0,33,18,1
61881.0,25,2,0,0,42,4,0
159965.0,32,2,0,1,19,4,0
99569.0,47,1,3,1,18,0,0
120877.0,49,2,2,0,40,8,0
21207.0,32,2,1,0,18,8,0
98225.0,38,1,3,0,31,8,0
88082.0,45,1,1,1,26,10,0
75147.0,30,2,3,0,29,17,0
6616.0,53,1,0,1,31,0,0
19513.0,70,2,2,0,29,0,0
118335.0,25,2,3,0,29,4,0
83279.0,18,1,0,1,35,4,0
162791.0,16,2,2,0,34,8,0
141939.0,30,1,0,1,20,0,0
53754.0,29,1,3,0,26,2,0
36892.0,32,2,1,0,21,4,0
0.0,25,2,2,1,36,0,1
137067.0,26,2,4,0,57,0,0
39523.0,42,0,0,1,24,81,0
113695.0,52,2,0,0,38,4,0
122814.0,20,1,2,0,46,99,0
23179.0,22,1,1,0,31,8,0
125325.0,62,2,3,0,30,8,0
34267.0,29,1,0,1,55,4,0
92444.0,50,2,0,1,33,30,0
117395.0,26,1,2,1,29,4,0
148961.0,43,1,3,1,28,37,0
45075.0,40,2,0,0,40,0,0
92701.0,52,1,0,1,45,0,0
150669.0,21,2,1,0,26,0,0
27210.0,36,2,0,0,35,0,0
39272.0,21,0,0,1,33,0,0
10455.0,43,1,0,0,43,0,1
85629.0,23,2,1,0,23,0,0
45462.0,36,2,4,1,29,4,0
75404.0,75,0,1,0,41,0,0
16037.0,64,1,0,0,26,70,0
164065.0,21,1,1,1,48,0,0
148768.0,9,1,1,0,27,17,0
18010.0,19,2,0,1,37,4,0
0.0,75,1,2,1,44,0,1
906.0,37,1,2,0,32,0,0
63014.0,30,1,2,0,32,20,0
83357.0,51,2,3,0,37,8,0
124422.0,21,1,2,1,20,34,0
49084.0,26,2,3,1,35,25,0
0.0,49,1,3,0,19,0,1
166089.0,46,1,0,1,46,17,0
0.0,50,2,1,0,28,7,1
121768.0,9,2,2,0,38,0,0
76610.0,54,2,1,0,27,5,0
31333.0,43,1,0,1,18,0,0
162543.0,55,2,0,0,24,2,0
104690.0,24,0,0,0,40,4,0
127720.0,83,2,0,0,26,34,0
134197.0,30,1,3,1,35,8,0
65978.0,85,2,2,0,25,17,0
0.0,35,2,3,0,23,1,1
153735.0,53,2,0,0,38,0,0
103450.0,64,2,0,1,27,72,0
160485.0,19,1,3,0,25,4,0
66633.0,36,1,1,1,43,0,0
151620.0,44,0,0,0,31,0,0
103751.0,49,1,3,1,45,4,0
112591.0,82,2,1,0,28,16,0
1239.0,17,2,2,0,43,18,0
125171.0,36,2,1,0,49,17,0
98815.0,35,0,1,1,23,2,0
96873.0,9,1,3,1,40,0,0
105830.0,57,2,0,1,38,8,0
141755.0,44,1,0,0,35,0,0
7739.0,31,1,0,0,26,4,0
152387.0,25,2,3,0,34,32,0
72041.0,85,0,0,0,31,0,0
147859.0,39,2,1,1,28,70,0
144784.0,10,1,0,1,34,47,0
92292.0,26,2,0,0,41,4,0
0.0,19,1,1,1,36,0,1
33205.0,59,0,0,0,27,0,0
95743.0,49,2,1,0,22,17,0
151570.0,41,2,3,0,27,0,0
0.0,25,0,0,0,36,0,1
0.0,17,2,0,0,45,0,1
127922.0,55,2,2,1,19,0,0
54592.0,46,1,0,0,21,0,0
122741.0,72,2,2,0,22,5,0
91479.0,63,1,2,0,34,0,0
43214.0,74,2,3,1,19,4,1
41433.0,46,2,3,1,25,4,0
22726.0,47,2,0,1,30,8,0
80481.0,28,1,2,1,45,17,0
128677.0,16,0,1,0,27,132,0
6705.0,57,2,3,1,29,0,0
59292.0,31,0,0,1,26,1,0
89894.0,14,0,1,0,31,0,0
75878.0,51,1,0,0,44,2,0
158625.0,46,2,1,1,26,4,0
15134.0,33,2,0,1,37,4,0
51197.0,19,1,0,0,19,26,0
156694.0,39,2,0,1,44,4,0
116818.0,48,0,2,1,21,4,0
21563.0,51,2,2,0,37,0,0
27865.0,40,2,0,0,31,4,0
103051.0,22,1,0,0,34,5,0
23699.0,26,0,0,1,24,4,0
168062.0,19,0,3,1,28,4,0
133071.0,53,2,2,1,33,0,0
154880.0,44,1,2,0,27,70,0
102250.0,37,2,3,0,43,0,0
1384.0,30,2,2,1,34,0,0
89533.0,61,2,2,1,42,66,0
3551.0,39,2,0,0,22,0,0
68966.0,26,1,0,0,23,4,0
140460.0,12,2,2,0,18,4,0
166658.0,45,2,1,0,24,0,0
3974.0,55,1,3,0,39,0,0
0.0,59,1,1,1,34,18,1
54019.0,49,2,2,1,40,18,0
114299.0,29,1,1,0,25,0,0
124651.0,32,2,0,0,36,0,0
122208.0,67,0,0,0,35,2,0
32565.0,59,1,0,0,37,18,1
135218.0,55,1,0,1,28,7,0
0.0,9,2,3,0,32,18,1
32303.0,31,2,1,1,40,40,0
89034.0,34,2,0,1,34,2,0
87800.0,21,0,0,0,34,0,0
168943.0,68,1,0,1,31,17,0
35955.0,26,2,2,0,53,0,0
66548.0,11,2,0,1,38,12,0
110280.0,23,1,2,1,35,34,0
170011.0,11,0,0,1,61,0,0
59835.0,18,2,1,1,31,11,0
125190.0,22,2,3,1,20,7,0
0.0,39,0,2,1,43,5,1
35173.0,26,1,3,0,26,8,0
127983.0,19,2,0,1,24,4,0
99923.0,31,1,3,1,35,8,0
83400.0,22,0,1,1,33,9,0
0.0,32,1,1,0,44,0,1
38469.0,25,2,3,0,25,17,0
75430.0,40,0,0,0,28,2,0
26400.0,27,2,0,0,28,16,0
21709.0,32,0,0,0,38,4,0
57139.0,14,2,2,0,42,4,0
80219.0,35,1,0,0,27,0,0
61957.0,46,1,0,1,30,34,1
109015.0,23,1,3,1,58,4,0
32488.0,56,2,1,1,25,0,0
116387.0,39,2,3,1,43,0,0
103220.0,13,2,1,0,40,47,0
70410.0,11,1,1,0,40,12,0
156947.0,32,2,3,0,27,7,0
16630.0,11,2,0,0,31,0,0
378.0,51,1,4,0,35,4,1
56421.0,15,2,2,0,32,0,0
32896.0,55,2,1,1,30,15,0
154255.0,64,0,0,1,28,4,0
0.0,52,2,0,1,41,17,1
34836.0,29,1,3,1,28,4,0
158560.0,23,2,0,0,30,8,0
50535.0,56,1,0,1,25,14,0
25186.0,31,1,0,0,43,17,0
107568.0,34,0,3,0,35,17,0
44951.0,68,1,0,0,44,34,0
48289.0,64,1,0,0,49,30,0
127790.0,55,0,3,0,38,1,0
166429.0,40,1,2,1,42,0,0
8365.0,37,0,0,0,31,0,0
99795.0,34,2,0,0,29,0,0
97777.0,28,2,1,1,29,2,0
32635.0,61,2,0,1,41,0,1
12340.0,58,1,2,0,47,0,0
170289.0,9,0,3,1,34,4,0
57830.0,47,1,0,0,33,0,0
124070.0,42,1,0,1,30,0,0
106721.0,35,1,1,0,40,0,0
71301.0,56,2,0,0,44,0,0
55887.0,33,2,1,0,37,4,0
86492.0,20,2,3,1,33,34,0
17275.0,14,1,3,0,33,4,0
93537.0,17,2,3,0,31,53,0
21974.0,11,2,0,0,52,122,0
0.0,71,2,3,1,35,27,1
0.0,28,1,0,0,42,45,1
59642.0,48,1,3,1,41,0,0
168664.0,65,0,1,1,22,1,0
155833.0,51,0,1,0,37,4,0
134072.0,50,1,3,1,28,0,0
11759.0,12,0,2,0,30,4,0
159218.0,52,1,1,0,21,0,0
74251.0,24,1,1,1,43,5,0
44614.0,42,2,0,0,39,0,0
0.0,44,1,0,0,31,13,1
138066.0,14,2,1,1,32,0,0
145903.0,65,1,1,1,42,0,0
121498.0,51,2,1,1,28,5,0
125128.0,32,1,0,0,37,4,0
153052.0,19,2,0,1,41,18,1
46042.0,20,1,0,0,44,21,0
15202.0,37,1,2,1,25,0,0
87735.0,48,1,0,1,30,2,0
114668.0,99,0,0,1,48,0,0
38991.0,46,1,1,0,40,0,0
136569.0,40,2,0,1,28,51,0
14363.0,12,1,2,0,25,4,0
120107.0,15,0,0,0,22,50,0
103056.0,11,2,1,0,29,0,0
9189.0,34,0,2,0,30,8,0
165167.0,53,2,2,0,26,4,0
133198.0,21,2,0,0,27,4,0
172682.0,44,1,0,0,46,61,0
60408.0,33,1,2,0,44,8,0
153173.0,21,1,3,0,36,8,1
133695.0,73,2,0,0,33,0,0
148164.0,29,1,0,0,45,3,0
0.0,20,1,0,1,20,0,1
154972.0,42,2,0,1,28,17,0
26668.0,38,2,0,1,35,14,0
43280.0,40,2,3,0,42,17,0
14715.0,61,1,0,0,33,0,0
116466.0,13,0,0,1,40,5,0
99734.0,38,0,1,0,44,0,0
10777.0,62,1,1,0,23,0,0
40934.0,38,2,1,1,39,1,0
9370.0,49,1,1,0,30,0,0
171806.0,53,1,2,0,42,0,0
111509.0,38,0,2,0,44,10,0
151880.0,47,2,1,0,35,4,0
158253.0,9,1,0,0,20,0,0
82863.0,25,2,1,1,47,9,0
139697.0,19,1,1,1,24,4,0
102920.0,10,0,2,0,54,0,0
158167.0,25,2,0,1,50,0,0
120805.0,57,1,0,0,44,26,0
118208.0,53,2,0,0,36,8,0
157930.0,12,1,1,0,36,1,0
155818.0,14,1,4,0,23,17,0
164635.0,25,1,0,1,38,30,0
19243.0,32,2,3,1,29,0,0
2045.0,35,1,1,0,38,8,0
35039.0,26,1,2,0,24,1,0
144788.0,24,1,0,0,40,95,0
80573.0,12,2,4,0,32,61,0
158691.0,21,1,2,1,19,0,0
40626.0,10,0,0,0,38,0,0
7352.0,33,1,0,0,45,0,0
169218.0,27,0,3,1,44,19,0
28245.0,45,1,1,0,23,59,0
82950.0,61,2,2,1,44,9,0
132652.0,41,2,0,0,34,0,0
135876.0,40,2,0,1,33,0,1
75636.0,56,0,1,0,27,34,0
91602.0,12,2,0,1,39,10,0
37715.0,48,0,0,0,43,4,0
124251.0,38,2,0,1,32,17,0
112902.0,45,1,0,1,19,0,0
80759.0,30,2,0,1,30,0,0
172720.0,59,1,0,1,39,2,0
159150.0,21,1,3,0,45,7,0
49008.0,14,1,3,1,34,49,0
27012.0,33,2,1,0,35,0,0
34552.0,33,0,0,1,21,0,0
155077.0,31,1,0,1,37,0,0
99607.0,37,2,2,0,40,7,0
149893.0,51,1,0,0,35,4,0
25954.0,43,1,0,0,31,8,0
102074.0,45,1,0,1,32,27,0
106074.0,39,0,3,0,25,4,0
121206.0,17,0,3,0,51,12,1
154296.0,41,1,1,1,33,0,0
106108.0,44,1,0,1,31,1,0
0.0,45,1,0,0,44,64,1
76007.0,41,0,0,1,34,0,0
12649.0,25,1,0,0,39,0,0
132478.0,30,0,0,1,32,0,0
18266.0,51,2,2,0,31,0,0
132447.0,32,0,1,0,41,5,0
35479.0,26,0,0,1,40,0,1
117659.0,50,2,0,0,18,0,0
148405.0,45,2,3,0,29,0,0
0.0,12,2,2,1,31,17,1
64782.0,18,1,0,0,30,0,0
63275.0,56,2,3,1,38,27,0
28647.0,53,1,1,1,37,4,0
9932.0,42,1,0,0,28,0,0
115222.0,15,2,0,0,34,0,1
125315.0,18,1,0,0,44,27,0
53919.0,55,2,0,0,50,3,0
111381.0,20,1,1,0,23,0,0
68752.0,56,2,3,1,31,45,0
94063.0,12,2,0,1,23,0,0
130865.0,42,0,0,0,28,50,0
99556.0,44,2,3,1,42,0,0
17440.0,48,2,3,0,42,0,0
103368.0,26,2,3,1,55,0,0
46905.0,36,2,2,0,30,16,0
26457.0,48,1,1,0,20,17,0
44298.0,79,0,0,0,28,1,0
167654.0,24,2,0,0,36,90,0
169670.0,10,1,1,0,31,16,0
16156.0,48,2,0,0,39,0,1
106125.0,70,0,0,0,32,22,0
30314.0,29,0,0,1,38,0,0
0.0,20,2,4,0,25,0,1
20255.0,26,2,2,1,32,3,0
97035.0,22,0,2,0,32,16,0
94893.0,43,1,0,1,23,0,0
5277.0,14,0,2,0,23,4,0
3359.0,44,1,0,0,28,0,0
0.0,12,2,2,0,45,1,1
34311.0,42,1,0,0,33,43,0
2327.0,38,1,0,0,28,8,0
59221.0,34,2,0,1,32,8,0
121897.0,19,0,0,0,31,4,0
52025.0,26,2,1,0,31,0,0
115945.0,14,0,3,0,31,9,0
105045.0,38,2,3,0,40,0,0
156313.0,11,1,2,1,42,0,0
0.0,9,2,0,0,42,17,1
107910.0,49,1,3,1,30,2,0
91582.0,39,2,1,1,34,0,0
1894.0,14,1,0,0,23,0,0
0.0,13,1,2,1,26,0,1
31204.0,40,0,1,0,35,8,0
158256.0,52,1,3,0,21,8,0
71332.0,35,0,0,1,30,12,0
135757.0,20,1,3,0,36,4,0
84054.0,9,1,0,1,36,51,0
93945.0,20,0,2,0,23,0,0
130685.0,81,2,0,0,33,8,0
118827.0,20,1,3,0,40,2,0
96883.0,43,2,2,0,19,47,1
130817.0,39,0,3,1,40,0,0
103292.0,58,1,3,0,41,0,0
144598.0,47,0,0,0,33,7,0
35501.0,12,2,0,0,27,6,0
99690.0,31,2,0,0,31,17,0
143827.0,54,2,1,0,36,26,0
59314.0,34,0,0,0,30,3,0
149746.0,54,0,0,1,31,0,0
157390.0,17,2,1,1,18,8,0
43538.0,28,0,0,0,60,3,0
133911.0,77,0,3,0,32,2,0
85383.0,46,0,2,1,41,19,0
166530.0,60,2,1,0,39,42,0
26081.0,48,0,3,1,30,8,0
106266.0,41,1,3,0,23,23,0
118484.0,61,2,4,1,59,0,0
74772.0,82,0,0,0,22,0,0
61790.0,70,1,1,0,34,0,0
2786.0,44,2,3,0,26,1,0
86929.0,40,1,0,0,38,2,0
116612.0,9,2,1,0,45,8,0
40395.0,13,1,0,0,32,17,1
127996.0,24,2,2,0,29,0,0
0.0,21,2,1,0,18,8,1
97376.0,26,2,1,0,28,28,0
163993.0,31,1,3,0,23,6,0
53069.0,78,2,1,0,21,12,0
44213.0,45,2,1,0,43,14,1
125050.0,37,2,1,1,33,9,0
5710.0,21,1,0,0,23,0,0
0.0,27,1,1,0,36,17,1
15038.0,52,1,2,1,20,0,0
398.0,23,1,0,1,24,0,0
112916.0,45,2,0,0,46,2,0
5178.0,41,2,1,0,40,47,0
75089.0,37,2,1,0,39,0,0
149210.0,68,0,1,0,34,0,0
139623.0,34,2,0,1,27,8,0
167843.0,36,2,0,0,46,0,1
143288.0,43,1,0,0,48,4,0
154940.0,12,1,0,1,33,0,0
160619.0,19,2,1,0,22,0,0
98980.0,51,2,3,0,36,4,0
93186.0,29,2,0,1,44,0,0
123850.0,47,1,3,0,27,4,0
33586.0,45,2,0,1,26,0,0
164406.0,13,2,3,1,29,17,0
0.0,42,1,1,1,33,12,1
27217.0,39,0,1,0,43,0,0
95553.0,63,0,1,1,39,0,0
153340.0,54,2,2,1,27,0,1
14127.0,71,1,0,1,24,8,0
49429.0,24,0,0,1,24,4,0
97252.0,20,1,0,0,36,0,0
2539.0,23,1,2,0,34,0,0
90121.0,54,2,0,1,30,1,0
15680.0,72,1,3,1,40,0,0
147459.0,33,1,2,1,39,0,0
118109.0,42,2,0,0,37,5,0
0.0,22,1,0,0,31,1,1
105842.0,24,1,1,0,46,0,0
32700.0,46,1,1,1,23,0,0
145814.0,60,0,3,0,36,17,1
68169.0,68,2,1,1,23,6,0
